tanggal_entry;PARTNO_INDUK;Part No.;Part Name;Shop Code;Job No.;Qty/Kbn;Rack Address;Hole Address;Rack Layer;Position;Cap Hole;Ratio;Part Remark;Implementation Date;Type;Code Area;Area;Zone;POS
13/09/2019 09:00;9004A-95059-00;9004A-95059-00;PLUG HOLE;ASSY 2;GT-4547;1500;P-PBS-A05;N28;2;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;PBS Production
13/09/2019 09:00;77377-12050-00;77377-12050-00;RETAINER FUEL FILLER OPENING LID LOCK;ASSY 2;NX-2402;200;P-PBS-A05;N29;2;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;PBS Production
13/09/2019 09:00;90467-09043-00;90467-09043-00;CLIP;ASSY 2;TG-0743;1000;P-PBS-A05;N30;2;TOP;5;50;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;PBS Production
13/09/2019 09:00;90041-09173-00;90041-09173-00;BOLT;ASSY 2;TG-0222;350;P-PBS-A05;N31;2;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;PBS Production
13/09/2019 09:00;90041-09214-00;90041-09214-00;BOLT;ASSY 2;TG-0223;350;P-PBS-A05;N32;2;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;PBS Production
13/09/2019 09:00;9004A-95068-00;9004A-95068-00;PLUG HOLE;ASSY 2;TR-3791;2000;P-PBS-A05;N33;2;TOP;5;17;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;PBS Production
13/09/2019 09:00;9004A-46356-00;9004A-46356-00;CLIP;ASSY 2;NX-3655;800;P-PBS-A05;N34;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;PBS Production
13/09/2019 09:00;90950-01620-00;90950-01620-00;PLUG HOLE;ASSY 2;XN-0067;1000;P-PBS-A05;N35;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;PBS Production
13/09/2019 09:00;91671-80616-00;91671-80616-00;BOLT FLANGE W/WASHER;ASSY 2;NX-2405;1300;P-PBS-A06;N01;1;TOP;4;17;1 - Full JIT;15-Oct-2018;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;66324-BZ020-00;66324-BZ020-00;CUSHION TAIL GATE SIDE;ASSY 2;GT-2917;100;P-PBS-A06;N02;1;TOP;4;100;1 - Full JIT;15-Oct-2018;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;9004A-35005-00;9004A-35005-00;COVER HOLE;ASSY 2;AX-2006;15000;P-PBS-A06;N03;1;TOP;3;17;4 - Schedule;30-Jul-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;9004A-54027-00;9004A-54027-00;CUSHION;ASSY 2;GT-3344;1000;P-PBS-A06;N04;2;TOP;2;100;1 - Full JIT;15-Oct-2018;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;9004A-95068-00;9004A-95068-00;PLUG HOLE;ASSY 2;TR-3791;2000;P-PBS-A06;N05;2;TOP;3;17;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;9004A-46361-00;9004A-46361-00;CLAMP;ASSY 2;GT-4553;2000;P-PBS-A06;N06;2;TOP;3;50;1 - Full JIT;18-Oct-2018;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;9004A-15056-00;9004A-15056-00;SCREW W/WASHER;ASSY 2;GT-4987;1500;P-PBS-A06;N07;3;TOP;3;25;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;90179-05011-00;90179-05011-00;NUT;ASSY 2;NX-2368;3000;P-PBS-A06;N08;3;TOP;3;50;1 - Full JIT;15-Oct-2018;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;90119-06915-00;90119-06915-00;BOLT W/WASHER;ASSY 2;TG-0725;1500;P-PBS-A06;N09;3;TOP;3;17;1 - Full JIT;15-Oct-2018;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;9004A-11319-00;9004A-11319-00;BOLT W/WASHER;ASSY 2;NX-3640;1200;P-PBS-A06;N10;4;TOP;4;34;1 - Full JIT;15-Oct-2018;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;90048-71310-00;90048-71310-00;PLUG HOLE;ASSY 2;TG-1107;150;P-PBS-A06;N11;4;TOP;4;100;1 - Full JIT;15-Oct-2018;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZB10-00;69005-BZB10-00;CYLINDER & KEY SET;ASSY 2;GT-4797;12;P-PBS-A07;N01;1;TOP;8;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZB60-00;69005-BZB60-00;CYLINDER & KEY SET;ASSY 2;GT-4794;12;P-PBS-A07;N02;1;TOP;8;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZ141-00;69005-BZ141-00;CYLINDER & KEY SET;ASSY 2;GT-3843;12;P-PBS-A07;N03;1;TOP;16;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZ250-00;69005-BZ250-00;CYLINDER & KEY SET;ASSY 2;GT-3536;12;P-PBS-A07;N04;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZB20-00;69005-BZB20-00;CYLINDER & KEY SET;ASSY 2;GT-4796;12;P-PBS-A07;N05;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZB50-00;69005-BZB50-00;CYLINDER & KEY SET;ASSY 2;GT-4795;12;P-PBS-A07;N06;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZB40-00;69005-BZB40-00;CYLINDER & KEY SET;ASSY 2;GT-4793;12;P-PBS-A07;N07;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZ121-00;69005-BZ121-00;CYLINDER & KEY SET;ASSY 2;GT-3841;12;P-PBS-A07;N08;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZB00-00;69005-BZB00-00;CYLINDER & KEY SET;ASSY 2;GT-4668;12;P-PBS-A07;N09;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZ221-00;69005-BZ221-00;CYLINDER & KEY SET;ASSY 2;GT-3844;12;P-PBS-A07;N10;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZ240-00;69005-BZ240-00;CYLINDER & KEY SET;ASSY 2;GT-3535;12;P-PBS-A07;N11;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;81480-BZ021-00;81480-BZ021-00;LAMP ASSY RR FOG RH;ASSY 2;TG-1494;10;P-PBS-A07;N12;3;TOP;3;100;1 - Full JIT;08-May-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;81480-BZ010-00;81480-BZ010-00;LAMP ASSY RR FOG RH;ASSY 2;TG-0161;10;P-PBS-A07;N13;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;81910-BZ110-00;81910-BZ110-00;REFLECTOR ASSY REFLEX                            ;ASSY 2;GT-3674;30;P-PBS-A07;N14;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZ540-00;69005-BZ540-00;CYLINDER & KEY SET;ASSY 2;GT-3845;12;P-PBS-A07;N15;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZ132-00;69005-BZ132-00;CYLINDER & KEY SET;ASSY 2;GT-3842;12;P-PBS-A07;N16;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;69005-BZB30-00;69005-BZB30-00;CYLINDER & KEY SET;ASSY 2;GT-4792;12;P-PBS-A07;N17;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;33820-BZ102-00;33820-BZ102-00;CABLE ASSY TRANSMISSION CONTROL;ASSY 2;GT-4868;5;P-PBS-A08;N01;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;31340-BZ080-00;31340-BZ080-00;CABLE ASSY CLUTCH RELEASE;ASSY 2;GT-0070;20;P-PBS-A08;N02;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;33820-BZ080-00;33820-BZ080-00;CABLE ASSY TRANSMISSION CONTROL;ASSY 2;GT-0086;5;P-PBS-A08;N03;1;TOP;8;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;33820-BZ142-00;33820-BZ142-00;CABLE ASSY TRANSMISSION CONTROL;ASSY 2;GT-4871;5;P-PBS-A08;N04;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;33820-BZ130-00;33820-BZ130-00;CABLE ASSY TRANSMISSION CONTROL;ASSY 2;GT-3110;5;P-PBS-A08;N05;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZK42-00;82161-BZK42-00;WIRE FLOOR;ASSY 2;GT-3669;1;P-PBS-A09;N01;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZC63-00;82161-BZC63-00;WIRE FLOOR;ASSY 2;GT-3664;1;P-PBS-A09;N02;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZA44-00;82161-BZA44-00;WIRE FLOOR;ASSY 2;GT-3660;1;P-PBS-A09;N03;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ854-00;82161-BZ854-00;WIRE FLOOR;ASSY 2;GT-3657;1;P-PBS-A09;N04;2;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ834-00;82161-BZ834-00;WIRE FLOOR;ASSY 2;GT-3655;1;P-PBS-A09;N05;2;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZT70-00;82161-BZT70-00;WIRE FLOOR;ASSY 2;GT-4663;1;P-PBS-A09;N07;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZT60-00;82161-BZT60-00;WIRE FLOOR;ASSY 2;GT-4658;1;P-PBS-A09;N09;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZT31-00;82161-BZT31-00;WIRE FLOOR;ASSY 2;GT-4942;1;P-PBS-A09;N10;3;TOP;3;100;33 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZY61-00;82161-BZY61-00;WIRE FLOOR;ASSY 2;GT-4970;1;P-PBS-A09;N11;3;TOP;3;100;35 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ843-00;82161-BZ843-00;WIRE FLOOR;ASSY 2;GT-3656;1;P-PBS-A10;N01;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZK52-00;82161-BZK52-00;WIRE FLOOR;ASSY 2;GT-3670;1;P-PBS-A10;N02;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZJ82-00;82161-BZJ82-00;WIRE FLOOR;ASSY 2;GT-3665;1;P-PBS-A10;N03;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZA64-00;82161-BZA64-00;WIRE FLOOR;ASSY 2;GT-3662;1;P-PBS-A10;N08;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ713-00;82161-BZ713-00;WIRE FLOOR;ASSY 2;GT-4963;1;P-PBS-A10;N09;3;TOP;3;100;27 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ774-00;82161-BZ774-00;WIRE FLOOR;ASSY 2;GT-4966;1;P-PBS-A10;N10;3;TOP;3;100;30 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ793-00;82161-BZ793-00;WIRE FLOOR;ASSY 2;GT-4967;1;P-PBS-A10;N11;3;TOP;3;100;31 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZC03-00;82161-BZC03-00;WIRE FLOOR;ASSY 2;GT-4941;1;P-PBS-A10;N12;3;TOP;3;100;32 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BY171-00;82161-BY171-00;WIRE FLOOR;ASSY 2;GT-4944;1;P-PBS-A10;N13;3;TOP;3;100;38 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ803-00;82161-BZ803-00;WIRE FLOOR;ASSY 2;GT-3392;1;P-PBS-A11;N02;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZK32-00;82161-BZK32-00;WIRE FLOOR;ASSY 2;GT-3668;1;P-PBS-A11;N03;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZA34-00;82161-BZA34-00;WIRE FLOOR;ASSY 2;GT-3659;1;P-PBS-A11;N06;2;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ723-00;82161-BZ723-00;WIRE FLOOR;ASSY 2;GT-3387;1;P-PBS-A11;N07;2;TOP;12;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BY350-00;82161-BY350-00;WIRE FLOOR;ASSY 2;GT-4822;1;P-PBS-A11;N08;2;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZA24-00;82161-BZA24-00;WIRE FLOOR;ASSY 2;GT-3658;1;P-PBS-A11;N09;2;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZA54-00;82161-BZA54-00;WIRE FLOOR;ASSY 2;GT-3661;1;P-PBS-A11;N11;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZJ92-00;82161-BZJ92-00;WIRE FLOOR;ASSY 2;GT-3666;1;P-PBS-A11;N12;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZC53-00;82161-BZC53-00;WIRE FLOOR;ASSY 2;GT-3663;1;P-PBS-A11;N13;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZK12-00;82161-BZK12-00;WIRE FLOOR;ASSY 2;GT-3667;1;P-PBS-A11;N14;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ724-00;82161-BZ724-00;WIRE FLOOR;ASSY 2;GT-4964;1;P-PBS-A11;N15;3;TOP;3;100;28 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZ763-00;82161-BZ763-00;WIRE FLOOR;ASSY 2;GT-4965;1;P-PBS-A11;N16;3;TOP;3;100;29 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZT51-00;82161-BZT51-00;WIRE FLOOR;ASSY 2;GT-4943;1;P-PBS-A11;N17;3;TOP;3;100;34 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZY71-00;82161-BZY71-00;WIRE FLOOR;ASSY 2;GT-4971;1;P-PBS-A11;N18;3;TOP;3;100;36 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;82161-BZY81-00;82161-BZY81-00;WIRE FLOOR;ASSY 2;GT-4972;1;P-PBS-A11;N19;3;TOP;3;100;37 - Full JIT;27-Mar-2019;ADD;A;PRODUCTION;PTDL;Pre Trimming Production
13/09/2019 09:00;84820-BZ220-00;84820-BZ220-00;MASTER SWITCH ASSY POWER WDO REGULATOR;ASSY 2;NX-4156;10;P-PBS-A12;N01;1;TOP;8;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;89742-BZ130-00;89742-BZ130-00;TRANSMITTER DOOR CONTROL;ASSY 2;NX-3491;48;P-PBS-A12;N02;1;TOP;8;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74641-BZ160-B1;74641-BZ160-B1;GRIP DOOR ASSIST RH                             ;ASSY 2;NX-3105;4;P-PBS-A12;N03;2;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;69005-BZ380-00;69005-BZ380-00;CYLINDER & KEY SET;ASSY 2;NX-1338;12;P-PBS-A12;N04;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74642-BZ160-C1;74642-BZ160-C1;GRIP DOOR ASSIST LH                             ;ASSY 2;NX-3109;4;P-PBS-A12;N05;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74642-BZ170-B1;74642-BZ170-B1;GRIP DOOR ASSIST LH                             ;ASSY 2;NX-3110;4;P-PBS-A12;N06;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;84820-BZ200-00;84820-BZ200-00;MASTER SWITCH ASSY POWER WDO REGULATOR;ASSY 2;NX-4159;10;P-PBS-A12;N07;3;TOP;15;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74641-BZ140-C1;74641-BZ140-C1;GRIP DOOR ASSIST RH                             ;ASSY 2;NX-3103;4;P-PBS-A12;N08;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;84820-B0010-00;84820-B0010-00;MASTER SWITCH ASSY POWER WDO REGULATOR;ASSY 2;TG-0993;10;P-PBS-A12;N09;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74231-BZ070-B1;74231-BZ070-B1;PANEL FR DOOR ARMREST BASE UPR RH;ASSY 2;GT-4039;6;P-PBS-A12;N10;3;TOP;3;100;1 - Full JIT;08-Apr-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74231-BZ120-B1;74231-BZ120-B1;PANEL FR DOOR ARMREST BASE UPR RH;ASSY 2;GT-4040;6;P-PBS-A12;N11;3;TOP;3;100;1 - Full JIT;08-Apr-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74210-BZ041-B1;74210-BZ041-B1;ARMREST ASSY FR DOOR RH;ASSY 2;GT-5122;4;P-PBS-A13;N01;1;TOP;10;100;1 - Full JIT;29-Aug-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74210-BZ021-B1;74210-BZ021-B1;ARMREST ASSY FR DOOR RH;ASSY 2;GT-5121;4;P-PBS-A13;N02;2;TOP;10;100;1 - Full JIT;29-Aug-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;90041-68143-00;90041-68143-00;SCREW TAPPING;ASSY 2;TG-0609;5000;P-PBS-A14;N01;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;9004A-16089-00;9004A-16089-00;SCREW TAPPING;ASSY 2;GT-4596;6000;P-PBS-A14;N02;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;9004A-16032-00;9004A-16032-00;SCREW TAPPING;ASSY 2;AX-0467;2000;P-PBS-A14;N03;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;67713-BZ010-00;67713-BZ010-00;PAD DOOR TRIM UPR;ASSY 2;GT-0541;52;P-PBS-A14;N04;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;86269-BZ010-B0;86269-BZ010-B0;GRILLE SPEAKER;ASSY 2;GT-1079;38;P-PBS-A15;N01;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74220-BZ031-B1;74220-BZ031-B1;ARMREST ASSY FR DOOR RH;ASSY 2;GT-5124;4;P-PBS-A15;N02;2;TOP;10;100;1 - Full JIT;03-Sep-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;74220-BZ011-B1;74220-BZ011-B1;ARMREST ASSY FR DOOR RH;ASSY 2;GT-5123;4;P-PBS-A15;N03;3;TOP;10;100;1 - Full JIT;03-Sep-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;84810-97206-B5;84810-97206-B5;SWITCH ASSY POWER WINDOW REGULATOR;ASSY 2;TG-1446;25;P-PBS-A15;N04;4;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;A;PRODUCTION;PTDL;S/A Grip
13/09/2019 09:00;69331-BZ010-00;69331-BZ010-00;ROD RR DOOR LOCK OPEN RH                        ;ASSY 2;NX-0721;150;P-PBS-A16;N01;1;TOP;5;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69770-BZ080-00;69770-BZ080-00;CABLE ASSY RR DOOR INSIDE LOCKING RH            ;ASSY 2;NX-0731;200;P-PBS-A16;N02;1;TOP;6;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69730-BZ130-00;69730-BZ130-00;CABLE ASSY RR DOOR LOCK REMOTE CONTROL           ;ASSY 2;NX-0728;200;P-PBS-A16;N03;1;TOP;6;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69780-BZ070-00;69780-BZ070-00;CABLE ASSY RR DOOR INSIDE LOCKING LH            ;ASSY 2;NX-0732;200;P-PBS-A16;N04;1;TOP;6;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69332-BZ010-00;69332-BZ010-00;ROD RR DOOR LOCK OPEN LH                        ;ASSY 2;NX-0722;150;P-PBS-A16;N05;2;TOP;5;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69340-BZ090-00;69340-BZ090-00;LOCK ASSY RR DOOR LH                            ;ASSY 2;NX-0723;16;P-PBS-A16;N06;2;TOP;4;50;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69330-BZ090-00;69330-BZ090-00;LOCK ASSY RR DOOR RH                            ;ASSY 2;NX-0719;16;P-PBS-A16;N07;2;TOP;4;50;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69330-BZ260-00;69330-BZ260-00;LOCK ASSY RR DOOR RH                            ;ASSY 2;NX-3952;16;P-PBS-A16;N08;3;TOP;10;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69340-BZ260-00;69340-BZ260-00;LOCK ASSY RR DOOR LH                            ;ASSY 2;NX-3953;16;P-PBS-A16;N09;3;TOP;10;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69750-BZ070-00;69750-BZ070-00;CABLE ASSY FR DOOR INSIDE LOCKING RH            ;ASSY 2;NX-0729;200;P-PBS-A17;N01;1;TOP;4;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69710-BZ070-00;69710-BZ070-00;CABLE ASSY FR DOOR LOCK REMOTE CONT RH          ;ASSY 2;NX-0725;200;P-PBS-A17;N02;1;TOP;4;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69320-BZ340-00;69320-BZ340-00;LOCK ASSY FR DOOR LH                            ;ASSY 2;NX-3951;16;P-PBS-A17;N03;1;TOP;4;50;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
13/09/2019 09:00;69760-BZ060-00;69760-BZ060-00;CABLE ASSY FR DOOR INSIDE LOCKING LH            ;ASSY 2;NX-0730;200;P-PBS-A17;N04;1;TOP;4;100;1 - Full JIT;30-Jul-2019;ADD;A;PRODUCTION;PTDL;S/A Door Lock Link
